날짜,고객사 ID,고객사명,고객사 그룹,제휴점 ID,제휴점명,제휴점 그룹,제휴점 유형,정산단위,수수료율,혼자결제,함께결제,정상거래,취소거래,관리자입력,거래 통계 합계,주문 수,고유 사용자 수,판매가격,식대/복지 포인트,포인트 단위,대장포인트,대장쿠폰,간편결제,포인트 사용 합계,고객사 청구 금액,제휴점 정산 금액,제휴점 수수료 금액,거래액,배송비,고객사 시/도,고객사 시/군/구,고객사 동/면,제휴점 시/도,제휴점 시/군/구,제휴점 동/면
2020-10-01,B068366F-5EB8-1C7E-E79C-D438C8E32F9D,현대벤디스,현대벤디스,,,,전화배달 제휴식당,,,1,0,1,0,0,1,1,1,34900,34900,원,0,0,0,34900,34900,32596,2304,34900,0,서울특별시,강남구,삼성동,,,
2020-10-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,배달식사,,,1,0,1,0,0,1,1,1,9500,9500,원,0,0,0,9500,9500,8740,760,9500,0,서울특별시,강남구,역삼동,,,
2020-10-01,6E23B371-D59F-F330-47E1-67CBE99DD272,Test_벤디스영업팀(미팅용),현대벤디스,,,,방문 제휴식당,,,3,0,3,0,0,3,3,1,11000,11000,원,0,0,0,11000,12100,10670,1430,12100,0,서울특별시,강남구,삼성동,,,
2020-10-01,0F4F0501-7336-CD9E-4B8F-32EDBEDB80C1,제주항공,공항,,,,방문 제휴식당,,,7868,892,8716,35,9,8760,8206,1568,81514300,16490,장,0,0,0,16490,81514300,81514300,0,81514300,0,서울특별시,강서구,공항동,,,
2020-10-01,4BBD183F-0843-5EB8-3443-6DD440EC4E23,아시아나항공,해지,,,,방문 제휴식당,,,11211,1571,12742,32,8,12782,11780,3754,122653300,25836,장,0,0,0,25836,122653300,122653300,0,122653300,0,서울특별시,강서구,오쇠동,,,
2020-10-01,5AAA257B-A6FE-4C06-BDA0-79E32F18DA04,미트박스(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,7,19,26,0,0,26,11,16,217400,217400,원,0,0,0,217400,217400,213052,4348,217400,0,서울특별시,강남구,역삼동,,,
2020-10-01,D51241E3-0D98-8394-67CE-6DA3FAC507E9,현대오일뱅크,HD현대,,,,방문 제휴식당,,,1042,0,1042,0,0,1042,1042,211,7009500,7009500,원,0,0,0,7009500,7009500,6907050,102450,7009500,0,서울특별시,중구,남대문로5가,,,
2020-10-01,53C01569-0DE5-6160-9CDD-6D13714CCA37,NH농우바이오,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,67,0,65,0,2,67,67,18,495300,495300,원,0,0,0,495300,495300,480441,14859,495300,0,경기도,수원시 영통구,이의동,,,
2020-10-01,0300B12D-2EC5-458D-81E0-BD813BE445E5,SK하이닉스,SK,,,,POS(KFC),,,103,0,103,0,0,103,103,82,721000,721000,원,0,0,0,721000,669500,647458,22042,669500,0,경기도,성남시 분당구,정자동,,,
2020-10-01,B96B0A27-8036-4501-8005-527A794ED3C2,그린랩스,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,73,170,243,0,0,243,116,78,1678600,1620600,원,58000,0,0,1678600,1620600,1628242,50358,1678600,0,서울특별시,송파구,문정동,,,
2020-10-01,6B304FE1-13EE-04B8-53A2-63692CEA1660,현대디에프,현대백화점,,,,배달식사,,,164,0,158,6,0,164,164,51,1157200,1157200,원,0,0,0,1157200,1157200,1064624,92576,1157200,0,서울특별시,강남구,대치동,,,
2020-10-01,59EB9D1C-F816-427A-96F3-6F8B163EEC5A,순천시청,공공기관,,,,구내식당,,,3960,0,3960,0,0,3960,3960,453,15840000,15840000,원,0,0,0,15840000,15840000,15840000,0,15840000,0,전라남도,순천시,장천동,,,
2020-10-01,DA91D1B2-AD03-423C-845D-E1FE3CF94A05,콘텐츠퍼스트(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,18,28,46,0,0,46,25,22,503000,503000,원,0,0,0,503000,503000,494477,8523,503000,0,서울특별시,강남구,역삼동,,,
2020-10-01,38C28318-2105-48E7-A7C6-E10003C60FD0,더케이텍_인천화물(x),해지,,,,방문 제휴식당,,,430,56,486,0,0,486,451,95,9228500,2237,장,0,0,0,2237,9228500,9228500,0,9228500,0,인천광역시,중구,운서동,,,
2020-10-01,492FDE84-8DB4-4185-8769-76BD34BED25F,뤼이드(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,61,51,112,0,0,112,74,56,804400,762100,원,42300,0,0,804400,762100,785248,19152,804400,0,서울특별시,강남구,삼성동,,,
2020-10-01,D0EC8E70-6D10-3B81-4581-67EBB5B1D3B2,케이티나스미디어,미설정(기본그룹),,,,방문 제휴식당,,,205,467,672,0,0,672,345,205,4627100,4627100,원,0,0,0,4627100,4627100,4520770,106330,4627100,0,서울특별시,강남구,역삼동,,,
2020-10-01,8AEABFF9-EDD1-E1AC-F838-52ABA5C33AAB,법무법인 율촌,율촌,,,,방문/전화배달 제휴식당,,,13,27,40,0,0,40,24,29,357300,357300,원,0,0,0,357300,357300,343008,14292,357300,0,서울특별시,강남구,삼성동,,,
2020-10-01,8385789E-0F99-47FD-B390-6553ABCF30DE,코스맥스엔비티,미설정(기본그룹),,,,배달식사,,,101,0,101,0,0,101,101,25,642900,642900,원,0,0,0,642900,642900,583392,59508,642900,0,경기도,성남시 분당구,삼평동,,,
2020-10-01,C37E1F5D-D494-4EF1-B05D-4538658CE83F,발렉스서비스,팬택씨앤아이,,,,방문/전화배달 제휴식당,,,132,0,129,3,0,132,132,36,513300,513300,원,0,0,0,513300,513300,497901,15399,513300,0,서울특별시,강남구,삼성동,,,
2020-10-01,DE9B8868-85C2-4527-9E3E-CBF1BF4FA950,한국산업은행,한국산업은행,,,,방문/전화배달 제휴식당,,,82,186,268,0,0,268,173,115,4615500,4615500,원,0,0,0,4615500,4615500,4546225,69275,4615500,0,서울특별시,영등포구,여의도동,,,
2020-10-01,98D5EA20-9862-4FD3-BE63-CA27C08095EC,스튜디오레논,스튜디오레논,,,,방문/전화배달 제휴식당,,,38,81,119,0,0,119,64,47,802100,783600,원,18500,0,0,802100,783600,783450,18650,802100,0,서울특별시,강남구,논현동,,,
2020-10-01,A3609864-3C02-4E6C-87E9-9834FFE62AC2,인천국제공항공사,공항,,,,구내식당,,,19242,51,19221,1,71,19293,19250,1577,86814000,19292,원,0,0,0,19292,86814000,86814000,0,86814000,0,인천광역시,중구,운서동,,,
2020-10-01,FCC800DA-DB6C-4AF7-A9CD-2B7AC34937FE,유니에스,미설정(기본그룹),,,,방문 제휴식당,,,102,0,101,1,0,102,102,42,2682000,596,장,0,0,0,596,2682000,2682000,0,2682000,0,인천광역시,중구,운서동,,,
2020-10-01,B8BA5FD7-A33D-48B8-9FB2-3194FFBA2077,창소프트아이앤아이,창소프트,,,,방문/전화배달 제휴식당,,,3,6,9,0,0,9,4,9,68600,68600,원,0,0,0,68600,68600,66799,1801,68600,0,서울특별시,강남구,삼성동,,,
2020-10-01,03CA1A15-DDD8-41EA-9BD0-F7296C9BB63B,더블유티테크놀로지코리아,미설정(기본그룹),,,,방문 제휴식당,,,54,129,183,0,0,183,96,57,1386300,1386300,원,0,0,0,1386300,1386300,1364792,21508,1386300,0,경기도,성남시 분당구,수내동,,,
2020-10-01,817FDA5C-E35F-41DD-9F09-ECA55FB0F891,신세계 레스케이프 호텔,신세계,,,,방문 제휴식당,,,2633,0,2629,1,3,2633,2633,196,2777,2777,원,0,0,0,2777,12558000,12417510,140490,12558000,0,서울특별시,중구,회현동1가,,,
2020-10-01,50E1B67C-7453-437B-B8C2-8BA306D57363,한국노인인력개발원,미설정(기본그룹),,,,방문 제휴식당,,,23,208,229,0,2,231,70,54,1526200,1526200,원,0,0,0,1526200,1526200,1495676,30524,1526200,0,경기도,고양시 일산동구,중산동,,,
2020-10-01,6230B795-B013-4045-AE33-5388C1FA0F5D,카스,미설정(기본그룹),,,,방문 제휴식당,,,161,51,212,0,0,212,179,41,1215900,1215900,원,0,0,0,1215900,1215900,1179423,36477,1215900,0,서울특별시,강동구,성내동,,,
2020-10-01,2F350677-EEFD-4021-896A-0511B5DF58B1,엔텔스랩스,미설정(기본그룹),,,,방문 제휴식당,,,56,20,76,0,0,76,65,24,587000,587000,원,0,0,0,587000,587000,573100,13900,587000,0,서울특별시,성동구,성수동2가,,,
2020-10-01,33A63C37-AAD7-421D-BD49-7C74432205FE,IP CAMPUS,미설정(기본그룹),,,,방문 제휴식당,,,30,2,32,0,0,32,31,22,258400,258400,원,0,0,0,258400,258400,252125,6275,258400,0,서울특별시,강남구,역삼동,,,
2020-10-01,DF14C144-7EFC-D260-A819-0BEFE0025DD0,환인제약,미설정(기본그룹),,,,배달식사,,,268,0,250,18,0,268,268,53,1693000,1693000,원,0,0,0,1693000,1693000,1530851,162149,1693000,0,서울특별시,송파구,문정동,,,
2020-10-01,2AFE1474-DBCD-5923-207A-46F8C468D79F,샌드박스네트워크,미설정(기본그룹),,,,방문 제휴식당,,,2200,2140,4338,1,1,4340,2868,293,36288450,33155280,원,3133170,0,0,36288450,33155280,35318634,969816,36288450,0,서울특별시,용산구,한강로3가,,,
2020-10-01,CFE16693-130D-47FD-A803-3C2942A6DA07,린데코리아(용인사무실),미설정(기본그룹),,,,방문 제휴식당,,,478,480,958,0,0,958,599,102,9060000,9060000,원,0,0,0,9060000,9060000,8947168,112832,9060000,0,경기도,용인시 기흥구,농서동,,,
2020-10-01,9EABBE3F-3A45-4B95-B9B6-DD37A3A7B82D,바스,공항,,,,방문 제휴식당,,,1485,455,1939,1,0,1940,1669,110,13005000,2635,장,0,0,0,2635,13005000,13005000,0,13005000,0,부산광역시,강서구,대저2동,,,
2020-10-01,5BA6CB8B-094F-4E7E-9E33-974AD63DEBDF,컬럼비아스포츠웨어코리아(x),미설정(기본그룹),,,,배달식사,,,146,0,145,1,0,146,146,27,1147400,1147400,원,0,0,0,1147400,1147400,1055608,91792,1147400,0,서울특별시,동대문구,장안동,,,
2020-10-01,462E15AC-1786-45D7-8814-86EEAEDD04E0,벽산엔지니어링(x),미설정(기본그룹),,,,방문 제휴식당,,,24,0,24,0,0,24,24,12,542000,542000,원,0,0,0,542000,542000,536580,5420,542000,0,서울특별시,구로구,구로동,,,
2020-10-01,5BA6CB8B-094F-4E7E-9E33-974AD63DEBDF,컬럼비아스포츠웨어코리아(x),미설정(기본그룹),,,,방문 제휴식당,,,856,879,1735,0,0,1735,1133,97,14727360,14727360,원,0,0,0,14727360,14727360,14448292,279068,14727360,0,서울특별시,동대문구,장안동,,,
2020-10-01,88D2A729-9555-49EE-97A2-DA1B7099624A,임피리얼팰리스서울,미설정(기본그룹),,,,구내식당,,,4315,0,4315,0,0,4315,4315,276,4315,4315,장,0,0,0,4315,20712000,20712000,0,20712000,0,서울특별시,강남구,논현동,,,
2020-10-01,BFDDE933-4C27-3B75-549A-276E25C78B8A,SAS코리아,미설정(기본그룹),,,,방문 제휴식당,,,128,500,618,5,5,628,279,71,7546390,7546390,원,0,0,0,7546390,7546390,7358068,188322,7546390,0,서울특별시,서초구,서초동,,,
2020-10-01,60FDD7BF-33C8-1A33-FB7B-3E22B5518440,LS네트웍스,LS,,,,방문 제휴식당,,,1446,51,1496,1,0,1497,1460,167,9622150,9622150,원,0,0,0,9622150,9622150,9483659,138491,9622150,0,서울특별시,용산구,한강로2가,,,
2020-10-01,F75B4355-F69B-F5E1-E7F6-321DDF9C14DA,알프레드이미지웍스(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,44,91,135,0,0,135,72,31,835300,835300,원,0,0,0,835300,835300,808411,26889,835300,0,서울특별시,강남구,논현동,,,
2020-10-01,B068366F-5EB8-1C7E-E79C-D438C8E32F9D,현대벤디스,현대벤디스,,,,GS 편의점,,,68,4,72,0,0,72,70,17,304800,302600,원,2200,0,0,304800,302600,298074,6726,304800,0,서울특별시,강남구,삼성동,,,
2020-10-01,ACD95100-2F16-4B6A-9926-7CB727DFCFC8,데이블,미설정(기본그룹),,,,방문 제휴식당,,,107,6,113,0,0,113,110,36,972390,932880,원,39510,0,0,972390,932880,946187,26203,972390,0,서울특별시,강남구,삼성동,,,
2020-10-01,CCD5A3A5-6097-4071-9CE7-1658FDA0818D,쿠퍼스탠다드,미설정(기본그룹),,,,방문 제휴식당,,,556,86,642,0,0,642,585,38,3192200,3192200,원,0,0,0,3192200,3477200,3442428,34772,3477200,0,경기도,수원시 영통구,이의동,,,
2020-10-01,D664FF84-D1E0-4BFB-8080-5A780181FE01,프레시지,프레시지,,,,방문 제휴식당,,,484,1796,2264,10,6,2280,963,140,14657900,14625500,원,32400,0,0,14657900,14625500,14292446,365454,14657900,0,서울특별시,강남구,대치동,,,
2020-10-01,AF394E70-B719-9080-E4A0-894B55E1A512,인스터,미설정(기본그룹),,,,큐피콘,,,132,0,132,0,0,132,132,26,660000,660000,원,0,0,0,660000,660000,640200,19800,660000,0,서울특별시,강남구,논현동,,,
2020-10-01,E7466888-E317-45DC-A961-32EEA160F1D8,씨제이이엔엠(동대문),CJ,,,,POS(KFC),,,5,0,5,0,0,5,5,3,27800,27800,원,0,0,0,27800,27800,26882,918,27800,0,서울특별시,중구,쌍림동,,,
2020-10-01,6ACDD960-BD1F-ABED-09A2-95D2C66AD913,테크랩스,미설정(기본그룹),,,,방문 제휴식당,,,103,294,397,0,0,397,194,33,3378410,3378410,원,0,0,0,3378410,3378410,3304693,73717,3378410,0,서울특별시,강남구,역삼동,,,
2020-10-01,B6FCDE9E-F66B-4D40-A0C2-DF77F4629190,애경산업,애경,,,,방문 제휴식당,,,2546,1686,4232,0,0,4232,3041,264,32890150,32848020,원,42130,0,0,32890150,32848020,32368966,521184,32890150,0,서울특별시,마포구,동교동,,,
2020-10-01,B9FFB609-63EF-7859-1948-F3D91EED2B1A,지멘스인더스트리소프트웨어(x),미설정(기본그룹),,,,방문 제휴식당,,,374,1954,2322,3,3,2328,985,214,22231200,22229500,원,1700,0,0,22231200,22229500,21870387,360813,22231200,0,서울특별시,강남구,도곡동,,,
2020-10-01,C37E1F5D-D494-4EF1-B05D-4538658CE83F,발렉스서비스,팬택씨앤아이,,,,방문 제휴식당,,,2221,0,2218,3,0,2221,2221,143,8717600,8717600,원,0,0,0,8717600,8717600,8527937,189663,8717600,0,서울특별시,강남구,삼성동,,,
2020-10-01,A489C086-6C71-4C70-8DDE-3C650FF7B2E1,발렉스특수물류,팬택씨앤아이,,,,방문 제휴식당,,,213,280,489,4,0,493,301,43,6042200,6042200,원,0,0,0,6042200,6042200,5867804,174396,6042200,0,서울특별시,영등포구,여의도동,,,
2020-10-01,1E1CEE30-E702-49FC-ABD1-D3D87CE1934F,에스에이피코리아,미설정(기본그룹),,,,방문 제휴식당,,,2872,0,2867,4,1,2872,2872,183,16304760,16304760,원,0,0,0,16304760,16304760,15958023,346737,16304760,0,서울특별시,강남구,도곡동,,,
2020-10-01,19445C3C-5263-CA8F-6816-1CB8A1075D38,일진커뮤니케이션(x),일진커뮤니케이션,,,,방문 제휴식당,,,121,0,121,0,0,121,121,7,971000,939600,원,31400,0,0,971000,939600,942853,28147,971000,0,서울특별시,강남구,논현동,,,
2020-10-01,97BAFAC9-F970-4D05-A53B-3DB1074849F3,테이크파이브스튜디오스,미설정(기본그룹),,,,방문 제휴식당,,,310,691,1001,0,0,1001,525,61,7621950,7610450,원,11500,0,0,7621950,7610450,7448943,173007,7621950,0,경기도,성남시 분당구,삼평동,,,
2020-10-01,FD5CA8ED-93F2-4346-BB46-67243C7AED0D,큐리오시스,미설정(기본그룹),,,,방문 제휴식당,,,48,341,389,0,0,389,157,23,2928000,2928000,원,0,0,0,2928000,2928000,2861017,66983,2928000,0,서울특별시,강남구,역삼동,,,
2020-10-01,A61C4C0C-5A48-49B7-896A-7839FBAA47C0,에이케이켐텍,미설정(기본그룹),,,,방문 제휴식당,,,345,671,1012,2,2,1016,495,49,6336080,6329330,원,6750,0,0,6336080,6329330,6240175,95905,6336080,0,서울특별시,서울특별시,마포구,,,
2020-10-01,129703AC-8216-4850-8266-873CE2457CD3,이에이트,미설정(기본그룹),,,,방문 제휴식당,,,497,29,525,1,0,526,510,37,4674650,4666120,원,8530,0,0,4674650,4666120,4524200,150450,4674650,0,서울특별시,송파구,신천동,,,
2020-10-01,01C12827-EE9E-4231-8085-26475E64F47D,자력갱생,프레시지,,,,방문 제휴식당,,,55,185,240,0,0,240,127,18,1572920,1572920,원,0,0,0,1572920,1572920,1530684,42236,1572920,0,서울특별시,강남구,대치동,,,
2020-10-01,B8BA5FD7-A33D-48B8-9FB2-3194FFBA2077,창소프트아이앤아이,창소프트,,,,배달식사,,,152,0,147,5,0,152,152,20,1045400,1045400,원,0,0,0,1045400,1045400,949381,96019,1045400,0,서울특별시,강남구,삼성동,,,
2020-10-01,F021642C-A5F6-4EE3-8525-CB4CD18D8847,위대한상사,미설정(기본그룹),,,,방문 제휴식당,,,138,63,201,0,0,201,154,21,2577100,2577100,원,0,0,0,2577100,2577100,2507724,69376,2577100,0,서울특별시,서초구,서초동,,,
2020-10-01,1F538A2E-5E12-48F2-B240-77466E63DF53,코리아경제티비,미설정(기본그룹),,,,방문 제휴식당,,,17,280,297,0,0,297,80,20,2430500,2430500,원,0,0,0,2430500,2430500,2382790,47710,2430500,0,서울특별시,강남구,청담동,,,
2020-10-01,BA3995A8-565E-4560-B82F-E7E27AC55F4E,판교정형외과,미설정(기본그룹),,,,방문 제휴식당,,,558,219,776,1,0,777,646,32,7079300,7079300,원,0,0,0,7079300,7079300,6886729,192571,7079300,0,경기도,성남시 분당구,삼평동,,,
2020-10-01,850CFB49-F83D-4CEF-AF10-34C459011265,이엘라이즈(x),이엘,,,,방문 제휴식당,,,168,202,370,0,0,370,242,34,2713900,2713900,원,0,0,0,2713900,2713900,2672209,41691,2713900,0,서울특별시,마포구,상암동,,,
2020-10-01,C5E58C7C-6932-96F5-12F9-5AB73C45BB3A,성도이엔지,미설정(기본그룹),,,,방문 제휴식당,,,125,1101,1226,0,0,1226,396,97,8293800,8256400,원,37400,0,0,8293800,8256400,8142072,151728,8293800,0,서울특별시,강남구,삼성동,,,
2020-10-01,46D63478-9AE7-4EF3-9ADB-53F72024EB12,일레븐코퍼레이션,미설정(기본그룹),,,,방문 제휴식당,,,104,476,575,5,0,580,226,48,5085420,5085420,원,0,0,0,5085420,5085420,4961276,124144,5085420,0,서울특별시,중구,명동1가,,,
2020-10-01,3F79C0A7-7D8E-462F-8397-4D752767AFEA,빌리프랩,하이브,,,,방문 제휴식당,,,378,0,377,0,1,378,378,24,3167200,3167200,원,0,0,0,3167200,3167200,3099935,67265,3167200,0,서울특별시,강남구,대치동,,,
2020-10-01,701BC3C4-27C4-078C-8260-03BC64A7136F,디어센틱(x),미설정(기본그룹),,,,전화배달 제휴식당,,,0,123,118,0,5,123,29,18,847500,847500,원,0,0,0,847500,847500,822075,25425,847500,0,서울특별시,강남구,신사동,,,
2020-10-01,0DBFFBB0-6350-4DBC-BABA-14274B9EAA2E,아난티클럽(청담),아난티,,,,방문/전화배달 제휴식당,,,0,126,126,0,0,126,27,8,664100,664100,원,0,0,0,664100,664100,659932,4168,664100,0,서울특별시,강남구,청담동,,,
2020-10-01,138D6C55-0BF5-4E16-90B1-009E110583D7,흥업,미설정(기본그룹),,,,방문 제휴식당,,,355,208,562,1,0,563,437,32,4649650,4649650,원,0,0,0,4649650,4649650,4585463,64187,4649650,0,서울특별시,용산구,한강로2가,,,
2020-10-01,28B16293-9886-4C10-AC15-1C791E71DF31,애드포스인사이트,미설정(기본그룹),,,,방문 제휴식당,,,87,41,128,0,0,128,102,12,1178710,1178710,원,0,0,0,1178710,1178710,1155771,22939,1178710,0,서울특별시,중구,저동1가,,,
2020-10-01,34393145-9EB5-49F2-A232-D9B0BE396AF5,브리지테일,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,3,22,25,0,0,25,8,12,177500,174000,원,3500,0,0,177500,174000,173885,3615,177500,0,서울특별시,강남구,논현동,,,
2020-10-01,8FD8581A-1A30-4170-B66B-23084F5CEDAF,키친인더랩,미설정(기본그룹),,,,GS 편의점,,,19,33,52,0,0,52,32,7,324190,324190,원,0,0,0,324190,324190,317046,7144,324190,0,서울특별시,성동구,성수동1가,,,
2020-10-01,9E9603CC-E31D-47FE-B2B8-B2520D1A034D,한솔티씨에스,한솔,,,,방문 제휴식당,,,170,225,395,0,0,395,242,28,3438050,3438050,원,0,0,0,3438050,3438050,3334904,103146,3438050,0,부산광역시,중구,중앙동6가,,,
2020-10-01,FFE10968-26A9-B8EA-3B86-1699D0241E7A,쿠캣,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,14,0,14,0,0,14,14,9,165800,165800,원,0,0,0,165800,165800,160826,4974,165800,0,서울특별시,강남구,삼성동,,,
2020-10-01,8B12F948-9DD3-91EE-7784-8D84D5FC45D5,터너앤타운젠드코리아,미설정(기본그룹),,,,배달식사,,,12,0,11,1,0,12,12,6,88300,88300,원,0,0,0,88300,88300,79268,9032,88300,0,서울특별시,강남구,삼성동,,,
2020-10-01,CDE41839-A645-4991-AB18-FFC73AFEA981,링커리어,넛지헬스케어,,,,방문/전화배달 제휴식당,,,6,6,11,0,1,12,8,12,97000,97000,원,0,0,0,97000,97000,94090,2910,97000,0,서울특별시,강남구,역삼동,,,
2020-10-01,AD4C3432-A879-498F-B798-23E8FF8F717B,아카이브코퍼레이션,미설정(기본그룹),,,,방문 제휴식당,,,29,2,31,0,0,31,30,5,299400,299400,원,0,0,0,299400,299400,289438,9962,299400,0,서울특별시,강남구,역삼동,,,
2020-10-01,7461A0E1-EBE7-4A8C-9249-4E0A94EA0926,에코먼트,미설정(기본그룹),,,,배달식사,,,157,0,155,2,0,157,157,11,1263500,1191400,원,72100,0,0,1263500,1191400,1142551,120949,1263500,0,서울특별시,강남구,역삼동,,,
2020-10-01,C42A9CDD-2A37-4C43-801A-C31524B2BAB6,두산 베어스,두산,,,,방문 제휴식당,,,23,6,29,0,0,29,26,6,439300,439300,원,0,0,0,439300,439300,427657,11643,439300,0,서울특별시,강남구,논현동,,,
2020-10-01,1E5244FB-0CF4-4FF1-8624-0974E7486D44,모트렉스(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,8,0,8,0,0,8,8,8,56000,56000,원,0,0,0,56000,56000,54880,1120,56000,0,경기도,성남시 분당구,수내동,,,
2020-10-01,0574ACC7-70E7-4996-940A-811B5D3E53E9,솔리드(x),미설정(기본그룹),,,,배달식사,,,10,0,10,0,0,10,10,5,86800,86800,원,0,0,0,86800,86800,79046,7754,86800,0,서울특별시,강남구,논현동,,,
2020-10-01,73DDCA13-DD39-4767-8A5C-29E5144DC712,인천공항시설관리(x),공항,,,,방문/전화배달 제휴식당,,,21,0,21,0,0,21,21,14,256500,57,원,0,0,0,57,256500,251370,5130,256500,0,인천광역시,중구,운서동,,,
2020-10-01,D70A9A6F-4928-44FF-4F8A-6EE56C3E2A4E,키위플러스,미설정(기본그룹),,,,배달식사,,,20,0,20,0,0,20,20,5,104800,104800,원,0,0,0,104800,104800,93827,10973,104800,0,서울특별시,영등포구,여의도동,,,
2020-10-01,D9E0D6DD-3600-4CC0-BF8E-577C683D7708,세컨신드롬,미설정(기본그룹),,,,배달식사,,,22,0,22,0,0,22,22,6,201600,201600,원,0,0,0,201600,201600,185472,16128,201600,0,서울특별시,강남구,역삼동,,,
2020-10-01,FD5CA8ED-93F2-4346-BB46-67243C7AED0D,큐리오시스,미설정(기본그룹),,,,전화배달 제휴식당,,,0,4,4,0,0,4,2,4,55200,55200,원,0,0,0,55200,55200,52440,2760,55200,0,서울특별시,강남구,역삼동,,,
2020-10-01,2EF087F7-999B-477C-97A8-1820AF7AF957,초콜릿소프트(x),미설정(기본그룹),,,,방문 제휴식당,,,21,0,21,0,0,21,21,6,193400,193400,원,0,0,0,193400,193400,190813,2587,193400,0,서울특별시,강서구,마곡동,,,
2020-10-01,4417114A-E9DF-4628-BBFC-C4F0F160A339,진학사,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,3,9,0,0,9,7,4,66600,66600,원,0,0,0,66600,66600,65355,1245,66600,0,서울특별시,종로구,신문로2가,,,
2020-10-01,1F538A2E-5E12-48F2-B240-77466E63DF53,코리아경제티비,미설정(기본그룹),,,,POS(KFC),,,2,8,10,0,0,10,5,5,84100,84100,원,0,0,0,84100,84100,81323,2777,84100,0,서울특별시,강남구,청담동,,,
2020-10-01,7364A99E-FE71-4BE6-BC2A-DE3014885F12,프리모리스테라퓨틱스,미설정(기본그룹),,,,방문 제휴식당,,,0,11,11,0,0,11,3,4,118000,118000,원,0,0,0,118000,118000,116820,1180,118000,0,경기도,광명시,소하동,,,
2020-10-01,3F79C0A7-7D8E-462F-8397-4D752767AFEA,빌리프랩,하이브,,,,배달식사,,,2,0,1,1,0,2,2,1,18600,18600,원,0,0,0,18600,18600,17112,1488,18600,0,서울특별시,강남구,대치동,,,
2020-10-01,BF809DA9-9624-4498-B1B8-23E2141C4242,test_daejang,미설정(기본그룹),,,,방문 제휴식당,,,5,0,5,0,0,5,5,1,654001,654001,원,0,0,0,654001,654001,654001,0,654001,0,서울특별시,송파구,문정동,,,
2020-10-01,92D3710B-E6D6-4331-907C-026CC0A65E0C,한국룬드벡(x),미설정(기본그룹),,,,POS(MMTHC),,,3,0,3,0,0,3,3,1,11900,11900,원,0,0,0,11900,11900,11662,238,11900,0,서울특별시,송파구,신천동,,,
2020-10-01,9B51C479-931C-47A8-AD8C-B9E0890B5817,회사(구내식당),현대벤디스,,,,구내식당,,,37,0,0,37,0,37,37,1,0,0,원,0,0,0,0,0,0,0,0,0,서울특별시,강남구,삼성동,,,
2020-10-01,9A80D602-D201-4373-AF4C-748C0450452C,한국방사선진흥협회,미설정(기본그룹),,,,방문 제휴식당,,,1,0,1,0,0,1,1,1,7500,7500,원,0,0,0,7500,7500,7350,150,7500,0,서울특별시,성동구,성수동1가,,,
2020-10-01,0FF653B5-DC6D-9472-E86D-B238DD8F7F22,한솔로지스틱스,한솔,,,,전화배달 제휴식당,,,1,0,1,0,0,1,1,1,9000,9000,원,0,0,0,9000,9000,8820,180,9000,0,서울특별시,중구,을지로2가,,,
2020-10-01,2C5A8A07-2879-4F62-A322-C27CD54EF465,HS애드,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,1,0,1,0,0,1,1,1,7500,7500,원,0,0,0,7500,7500,7350,150,7500,0,서울특별시,마포구,공덕동,,,
2020-10-01,59EB9D1C-F816-427A-96F3-6F8B163EEC5A,순천시청,공공기관,,,,방문 제휴식당,,,1376,0,1376,0,0,1376,1376,392,11659700,11659700,원,0,0,0,11659700,11659700,11659700,0,11659700,0,전라남도,순천시,장천동,,,
2020-10-01,301251F9-9007-499A-B96F-74B6DDB726DF,사단법인 보험연수원,미설정(기본그룹),,,,방문 제휴식당,,,336,7,343,0,0,343,339,118,2541050,2541050,원,0,0,0,2541050,2541050,2490229,50821,2541050,0,서울특별시,성북구,보문동1가,,,
2020-10-01,4BBD183F-0843-5EB8-3443-6DD440EC4E23,아시아나항공,해지,,,,구내식당,,,5797,0,5790,1,6,5797,5797,1238,26702520,5796,장,0,0,0,5796,26039040,26039040,0,26039040,0,서울특별시,강서구,오쇠동,,,
2020-10-01,4DC79A87-E151-403C-852A-8F796DBFE205,더케이텍_인천캐터링,공항,,,,방문 제휴식당,,,338,89,427,0,0,427,380,97,9834500,2257,장,0,0,0,2257,9834500,9834500,0,9834500,0,인천광역시,중구,운서동,,,
2020-10-01,8AEABFF9-EDD1-E1AC-F838-52ABA5C33AAB,법무법인 율촌,율촌,,,,POS(KFC),,,117,46,163,0,0,163,136,118,1285700,1285700,원,0,0,0,1285700,1285700,1243227,42473,1285700,0,서울특별시,강남구,삼성동,,,
